regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,128,115,0.8984,4.0,16,0,4096,16384,15136,10358.711,11216.92,11058.262,0.8151
mixed,128,115,0.8984,4.0,16,512,128,512,473,443.425,484.801,473.888,0.7362
mixed,128,115,0.8984,4.0,16,512,256,1024,946,799.042,834.977,815.202,0.4497
mixed,128,115,0.8984,4.0,16,512,512,2048,1892,1429.955,1524.289,1509.829,0.8467
mixed,128,115,0.8984,4.0,16,512,1024,4096,3784,2701.705,2908.421,2840.519,0.6715
mixed,128,115,0.8984,4.0,16,512,2048,8192,7568,5233.131,5690.601,5566.537,0.7288
mixed,128,115,0.8984,4.0,16,512,4096,16384,15136,10355.925,11245.621,10965.362,0.685
mixed,128,115,0.8984,4.0,16,1024,128,512,473,446.082,487.107,479.49,0.8143
mixed,128,115,0.8984,4.0,16,1024,256,1024,946,793.729,831.619,819.329,0.6756
mixed,128,115,0.8984,4.0,16,1024,512,2048,1892,1430.306,1532.387,1513.955,0.8194
mixed,128,115,0.8984,4.0,16,1024,1024,4096,3784,2719.109,2903.653,2863.556,0.7827
mixed,128,115,0.8984,4.0,16,1024,2048,8192,7568,5238.539,5689.611,5571.787,0.7388
mixed,128,115,0.8984,4.0,16,1024,4096,16384,15136,10386.101,11238.293,11028.788,0.7542
mixed,128,115,0.8984,4.0,16,2048,128,512,473,451.906,493.123,486.978,0.8509
mixed,128,115,0.8984,4.0,16,2048,256,1024,946,801.027,834.976,831.488,0.8973
mixed,128,115,0.8984,4.0,16,2048,512,2048,1892,1424.579,1546.083,1496.131,0.5889
mixed,128,115,0.8984,4.0,16,2048,1024,4096,3784,2704.453,2920.353,2868.837,0.7614
mixed,128,115,0.8984,4.0,16,2048,2048,8192,7568,5224.905,5696.267,5579.145,0.7515
mixed,128,115,0.8984,4.0,16,2048,4096,16384,15136,10411.312,11226.672,10988.178,0.7075
mixed,128,115,0.8984,4.0,16,4096,128,512,473,461.921,503.17,497.376,0.8595
mixed,128,115,0.8984,4.0,16,4096,256,1024,946,808.671,855.968,841.474,0.6936
mixed,128,115,0.8984,4.0,16,4096,512,2048,1892,1435.296,1544.834,1518.308,0.7578
mixed,128,115,0.8984,4.0,16,4096,1024,4096,3784,2717.156,2924.39,2881.061,0.7909
mixed,128,115,0.8984,4.0,16,4096,2048,8192,7568,5236.584,5714.602,5596.33,0.7526
mixed,128,115,0.8984,4.0,16,4096,4096,16384,15136,10457.007,11261.84,10991.665,0.6643
mixed,128,115,0.8984,4.0,16,8192,128,512,473,500.992,538.656,532.735,0.8428
mixed,128,115,0.8984,4.0,16,8192,256,1024,946,839.33,885.377,884.193,0.9743
mixed,128,115,0.8984,4.0,16,8192,512,2048,1892,1469.761,1579.491,1553.378,0.762
mixed,128,115,0.8984,4.0,16,8192,1024,4096,3784,2756.196,2991.461,2912.933,0.6662
mixed,128,115,0.8984,4.0,16,8192,2048,8192,7568,5246.761,5742.983,5638.504,0.7895
mixed,128,115,0.8984,4.0,16,8192,4096,16384,15136,10433.421,11299.246,11071.15,0.7366
mixed,128,115,0.8984,4.0,32,0,128,512,473,444.287,479.648,475.617,0.886
mixed,128,115,0.8984,4.0,32,0,256,1024,946,803.074,836.098,824.256,0.6414
mixed,128,115,0.8984,4.0,32,0,512,2048,1892,1418.755,1534.531,1510.434,0.7919
mixed,128,115,0.8984,4.0,32,0,1024,4096,3784,2703.235,2924.035,2884.194,0.8196
mixed,128,115,0.8984,4.0,32,0,2048,8192,7568,5310.214,5719.333,5605.254,0.7212
mixed,128,115,0.8984,4.0,32,0,4096,16384,15136,10436.591,11276.653,11125.647,0.8202
mixed,128,115,0.8984,4.0,32,512,128,512,473,469.345,509.28,500.961,0.7917
mixed,128,115,0.8984,4.0,32,512,256,1024,946,823.104,853.218,850.402,0.9065
mixed,128,115,0.8984,4.0,32,512,512,2048,1892,1447.519,1554.241,1524.768,0.7238
mixed,128,115,0.8984,4.0,32,512,1024,4096,3784,2719.683,2945.22,2888.259,0.7474
mixed,128,115,0.8984,4.0,32,512,2048,8192,7568,5304.359,5715.368,5614.982,0.7558
mixed,128,115,0.8984,4.0,32,512,4096,16384,15136,10407.049,11263.949,11026.892,0.7234
mixed,128,115,0.8984,4.0,32,1024,128,512,473,472.735,510.528,505.634,0.8705
mixed,128,115,0.8984,4.0,32,1024,256,1024,946,830.208,864.419,847.01,0.4911
mixed,128,115,0.8984,4.0,32,1024,512,2048,1892,1444.64,1564.097,1537.089,0.7739
mixed,128,115,0.8984,4.0,32,1024,1024,4096,3784,2725.124,2946.945,2890.979,0.7477
mixed,128,115,0.8984,4.0,32,1024,2048,8192,7568,5294.085,5710.501,5602.342,0.7403
mixed,128,115,0.8984,4.0,32,1024,4096,16384,15136,10409.099,11228.042,11011.883,0.7361
mixed,128,115,0.8984,4.0,32,2048,128,512,473,483.902,521.376,510.944,0.7216
mixed,128,115,0.8984,4.0,32,2048,256,1024,946,836.897,866.786,857.088,0.6755
mixed,128,115,0.8984,4.0,32,2048,512,2048,1892,1460.194,1564.481,1530.786,0.6769
mixed,128,115,0.8984,4.0,32,2048,1024,4096,3784,2717.251,2940.451,2902.21,0.8287
mixed,128,115,0.8984,4.0,32,2048,2048,8192,7568,5298.213,5714.533,5644.198,0.8311
mixed,128,115,0.8984,4.0,32,2048,4096,16384,15136,10452.264,11225.481,11037.769,0.7572
mixed,128,115,0.8984,4.0,32,4096,128,512,473,498.211,534.37,528.097,0.8265
mixed,128,115,0.8984,4.0,32,4096,256,1024,946,848.351,887.872,872.226,0.6041
mixed,128,115,0.8984,4.0,32,4096,512,2048,1892,1480.227,1573.154,1556.067,0.8161
mixed,128,115,0.8984,4.0,32,4096,1024,4096,3784,2750.691,2966.145,2907.587,0.7282
mixed,128,115,0.8984,4.0,32,4096,2048,8192,7568,5313.092,5736.003,5640.259,0.7736
mixed,128,115,0.8984,4.0,32,4096,4096,16384,15136,10438.184,11259.271,11046.631,0.741
mixed,128,115,0.8984,4.0,32,8192,128,512,473,586.017,625.697,619.585,0.846
mixed,128,115,0.8984,4.0,32,8192,256,1024,946,943.231,977.567,965.409,0.6459
mixed,128,115,0.8984,4.0,32,8192,512,2048,1892,1569.347,1664.224,1657.408,0.9282
mixed,128,115,0.8984,4.0,32,8192,1024,4096,3784,2860.417,3051.715,3021.249,0.8407
mixed,128,115,0.8984,4.0,32,8192,2048,8192,7568,5425.028,5844.099,5706.47,0.6716
mixed,128,115,0.8984,4.0,32,8192,4096,16384,15136,10497.607,11344.776,11136.488,0.7541
mixed,128,115,0.8984,4.0,64,0,128,512,473,443.649,483.583,475.393,0.7949
mixed,128,115,0.8984,4.0,64,0,256,1024,946,798.08,832.225,821.377,0.6823
mixed,128,115,0.8984,4.0,64,0,512,2048,1892,1428.737,1529.955,1519.649,0.8982
mixed,128,115,0.8984,4.0,64,0,1024,4096,3784,2712.031,2928.418,2876.384,0.7595
mixed,128,115,0.8984,4.0,64,0,2048,8192,7568,5297.795,5706.114,5591.715,0.7198
mixed,128,115,0.8984,4.0,64,0,4096,16384,15136,10437.479,11277.447,11112.295,0.8034
mixed,128,115,0.8984,4.0,64,512,128,512,473,479.231,518.368,510.051,0.7875
mixed,128,115,0.8984,4.0,64,512,256,1024,946,836.928,868.704,858.401,0.6758
mixed,128,115,0.8984,4.0,64,512,512,2048,1892,1460.544,1564.672,1540.288,0.7658
mixed,128,115,0.8984,4.0,64,512,1024,4096,3784,2748.288,2960.992,2891.552,0.6735
mixed,128,115,0.8984,4.0,64,512,2048,8192,7568,5357.891,5748.003,5655.938,0.764
mixed,128,115,0.8984,4.0,64,512,4096,16384,15136,10459.712,11291.62,11086.691,0.7537
mixed,128,115,0.8984,4.0,64,1024,128,512,473,488.32,528.32,517.407,0.7272
mixed,128,115,0.8984,4.0,64,1024,256,1024,946,846.817,874.656,860.963,0.5081
mixed,128,115,0.8984,4.0,64,1024,512,2048,1892,1459.072,1570.816,1548.032,0.7961
mixed,128,115,0.8984,4.0,64,1024,1024,4096,3784,2749.184,2959.936,2929.155,0.8539
mixed,128,115,0.8984,4.0,64,1024,2048,8192,7568,5347.265,5738.367,5681.215,0.8539
mixed,128,115,0.8984,4.0,64,1024,4096,16384,15136,10485.952,11320.226,11136.642,0.7799
mixed,128,115,0.8984,4.0,64,2048,128,512,473,501.088,536.768,531.486,0.852
mixed,128,115,0.8984,4.0,64,2048,256,1024,946,857.76,885.568,874.496,0.6018
mixed,128,115,0.8984,4.0,64,2048,512,2048,1892,1474.146,1588.831,1565.09,0.793
mixed,128,115,0.8984,4.0,64,2048,1024,4096,3784,2749.088,2972.193,2934.401,0.8306
mixed,128,115,0.8984,4.0,64,2048,2048,8192,7568,5340.705,5758.687,5673.854,0.797
mixed,128,115,0.8984,4.0,64,2048,4096,16384,15136,10502.05,11327.875,11147.844,0.782
mixed,128,115,0.8984,4.0,64,4096,128,512,473,579.2,619.904,608.927,0.7303
mixed,128,115,0.8984,4.0,64,4096,256,1024,946,935.937,967.714,944.699,0.2757
mixed,128,115,0.8984,4.0,64,4096,512,2048,1892,1557.952,1670.848,1637.472,0.7044
mixed,128,115,0.8984,4.0,64,4096,1024,4096,3784,2843.296,3061.123,3012.48,0.7767
mixed,128,115,0.8984,4.0,64,4096,2048,8192,7568,5426.944,5839.392,5771.681,0.8358
mixed,128,115,0.8984,4.0,64,4096,4096,16384,15136,10574.145,11401.025,11218.112,0.7788
mixed,128,115,0.8984,4.0,64,8192,128,512,473,659.042,698.206,689.152,0.7688
mixed,128,115,0.8984,4.0,64,8192,256,1024,946,1017.376,1048.191,1036.895,0.6334
mixed,128,115,0.8984,4.0,64,8192,512,2048,1892,1630.751,1748.736,1729.126,0.8338
mixed,128,115,0.8984,4.0,64,8192,1024,4096,3784,2920.961,3137.503,3082.016,0.7438
mixed,128,115,0.8984,4.0,64,8192,2048,8192,7568,5522.624,5923.04,5855.841,0.8322
mixed,128,115,0.8984,4.0,64,8192,4096,16384,15136,10667.778,11452.285,11316.352,0.8267
mixed,128,115,0.8984,4.0,128,0,128,512,473,462.496,501.727,489.792,0.6958
mixed,128,115,0.8984,4.0,128,0,256,1024,946,820.799,846.432,827.617,0.266
mixed,128,115,0.8984,4.0,128,0,512,2048,1892,1431.999,1544.447,1526.976,0.8446
mixed,128,115,0.8984,4.0,128,0,1024,4096,3784,2735.488,2945.984,2914.111,0.8486
mixed,128,115,0.8984,4.0,128,0,2048,8192,7568,5297.887,5729.695,5650.401,0.8164
mixed,128,115,0.8984,4.0,128,0,4096,16384,15136,10453.531,11296.128,11078.495,0.7417
mixed,128,115,0.8984,4.0,128,512,128,512,473,506.433,543.584,532.192,0.6934
mixed,128,115,0.8984,4.0,128,512,256,1024,946,863.392,894.625,875.679,0.3934
mixed,128,115,0.8984,4.0,128,512,512,2048,1892,1488.641,1590.268,1563.651,0.7381
mixed,128,115,0.8984,4.0,128,512,1024,4096,3784,2758.816,2974.208,2932.8,0.8078
mixed,128,115,0.8984,4.0,128,512,2048,8192,7568,5353.055,5775.2,5650.079,0.7036
mixed,128,115,0.8984,4.0,128,512,4096,16384,15136,10470.912,11338.143,11175.517,0.8125
mixed,128,115,0.8984,4.0,128,1024,128,512,473,511.232,553.216,542.368,0.7416
mixed,128,115,0.8984,4.0,128,1024,256,1024,946,868.16,893.758,883.105,0.5838
mixed,128,115,0.8984,4.0,128,1024,512,2048,1892,1489.44,1603.583,1574.302,0.7435
mixed,128,115,0.8984,4.0,128,1024,1024,4096,3784,2785.342,2997.022,2953.537,0.7946
mixed,128,115,0.8984,4.0,128,1024,2048,8192,7568,5352.158,5786.987,5696.095,0.791
mixed,128,115,0.8984,4.0,128,1024,4096,16384,15136,10485.115,11343.902,11099.933,0.7159
mixed,128,115,0.8984,4.0,128,2048,128,512,473,583.52,623.937,616.513,0.8163
mixed,128,115,0.8984,4.0,128,2048,256,1024,946,945.183,972.99,953.856,0.3119
mixed,128,115,0.8984,4.0,128,2048,512,2048,1892,1567.678,1667.649,1647.168,0.7951
mixed,128,115,0.8984,4.0,128,2048,1024,4096,3784,2843.454,3082.048,3021.823,0.7476
mixed,128,115,0.8984,4.0,128,2048,2048,8192,7568,5420.99,5855.582,5757.151,0.7735
mixed,128,115,0.8984,4.0,128,2048,4096,16384,15136,10548.316,11418.109,11283.356,0.8451
mixed,128,115,0.8984,4.0,128,4096,128,512,473,665.888,701.921,692.705,0.7442
mixed,128,115,0.8984,4.0,128,4096,256,1024,946,1021.088,1057.279,1041.633,0.5677
mixed,128,115,0.8984,4.0,128,4096,512,2048,1892,1648.031,1752.32,1731.007,0.7956
mixed,128,115,0.8984,4.0,128,4096,1024,4096,3784,2930.944,3136.765,3101.275,0.8276
mixed,128,115,0.8984,4.0,128,4096,2048,8192,7568,5515.808,5955.485,5827.487,0.7089
mixed,128,115,0.8984,4.0,128,4096,4096,16384,15136,10637.084,11482.714,11306.205,0.7913
mixed,128,115,0.8984,4.0,128,8192,128,512,473,814.684,852.864,844.608,0.7838
mixed,128,115,0.8984,4.0,128,8192,256,1024,946,1167.517,1200.673,1196.194,0.8649
mixed,128,115,0.8984,4.0,128,8192,512,2048,1892,1789.056,1900.19,1880.576,0.8235
mixed,128,115,0.8984,4.0,128,8192,1024,4096,3784,3078.302,3286.046,3253.278,0.8423
mixed,128,115,0.8984,4.0,128,8192,2048,8192,7568,5684.126,6078.334,5973.149,0.7332
mixed,128,115,0.8984,4.0,128,8192,4096,16384,15136,10828.22,11640.859,11417.466,0.7251
mixed,128,115,0.8984,4.0,256,0,128,512,473,520.576,560.35,552.286,0.7973
mixed,128,115,0.8984,4.0,256,0,256,1024,946,875.905,913.023,900.416,0.6604
mixed,128,115,0.8984,4.0,256,0,512,2048,1892,1496.576,1613.12,1584.926,0.7581
mixed,128,115,0.8984,4.0,256,0,1024,4096,3784,2784.093,3004.416,2963.133,0.8126
mixed,128,115,0.8984,4.0,256,0,2048,8192,7568,5383.517,5792.893,5695.389,0.7618
mixed,128,115,0.8984,4.0,256,0,4096,16384,15136,10525.599,11350.811,11174.619,0.7865
mixed,128,115,0.8984,4.0,256,512,128,512,473,590.368,630.239,623.392,0.8283
mixed,128,115,0.8984,4.0,256,512,256,1024,946,953.92,975.423,967.423,0.628
mixed,128,115,0.8984,4.0,256,512,512,2048,1892,1558.878,1674.24,1655.615,0.8386
mixed,128,115,0.8984,4.0,256,512,1024,4096,3784,2850.143,3065.213,3031.326,0.8424
mixed,128,115,0.8984,4.0,256,512,2048,8192,7568,5419.131,5876.283,5741.469,0.7051
mixed,128,115,0.8984,4.0,256,512,4096,16384,15136,10593.658,11459.194,11242.428,0.7496
mixed,128,115,0.8984,4.0,256,1024,128,512,473,644.322,680.607,671.617,0.7522
mixed,128,115,0.8984,4.0,256,1024,256,1024,946,993.695,1026.687,1019.967,0.7963
mixed,128,115,0.8984,4.0,256,1024,512,2048,1892,1630.719,1724.768,1706.11,0.8016
mixed,128,115,0.8984,4.0,256,1024,1024,4096,3784,2896.511,3118.908,3075.933,0.8068
mixed,128,115,0.8984,4.0,256,1024,2048,8192,7568,5487.228,5897.95,5799.901,0.7613
mixed,128,115,0.8984,4.0,256,1024,4096,16384,15136,10624.41,11497.208,11242.395,0.7081
mixed,128,115,0.8984,4.0,256,2048,128,512,473,675.552,714.401,709.407,0.8715
mixed,128,115,0.8984,4.0,256,2048,256,1024,946,1033.15,1061.309,1041.823,0.308
mixed,128,115,0.8984,4.0,256,2048,512,2048,1892,1650.463,1758.335,1741.662,0.8454
mixed,128,115,0.8984,4.0,256,2048,1024,4096,3784,2938.302,3169.053,3121.471,0.7938
mixed,128,115,0.8984,4.0,256,2048,2048,8192,7568,5535.451,5924.796,5870.238,0.8599
mixed,128,115,0.8984,4.0,256,2048,4096,16384,15136,10665.723,11496.536,11281.305,0.7409
mixed,128,115,0.8984,4.0,256,4096,128,512,473,824.161,856.703,854.08,0.9194
mixed,128,115,0.8984,4.0,256,4096,256,1024,946,1179.359,1205.983,1193.408,0.5277
mixed,128,115,0.8984,4.0,256,4096,512,2048,1892,1798.558,1909.309,1883.453,0.7665
mixed,128,115,0.8984,4.0,256,4096,1024,4096,3784,3103.262,3285.982,3265.663,0.8888
mixed,128,115,0.8984,4.0,256,4096,2048,8192,7568,5683.932,6093.47,6019.353,0.819
mixed,128,115,0.8984,4.0,256,4096,4096,16384,15136,10800.411,11664.311,11517.914,0.8305
mixed,128,115,0.8984,4.0,256,8192,128,512,473,1065.823,1108.671,1098.368,0.7595
mixed,128,115,0.8984,4.0,256,8192,256,1024,946,1421.63,1454.815,1442.623,0.6326
mixed,128,115,0.8984,4.0,256,8192,512,2048,1892,2038.719,2160.476,2124.255,0.7025
mixed,128,115,0.8984,4.0,256,8192,1024,4096,3784,3335.615,3535.389,3517.949,0.9127
mixed,128,115,0.8984,4.0,256,8192,2048,8192,7568,5907.707,6330.27,6237.627,0.7808
mixed,128,115,0.8984,4.0,256,8192,4096,16384,15136,11068.728,11888.502,11717.497,0.7914
mixed,128,115,0.8984,4.0,512,0,128,512,473,636.864,675.968,674.496,0.9624
mixed,128,115,0.8984,4.0,512,0,256,1024,946,993.888,1029.761,1010.815,0.4719
mixed,128,115,0.8984,4.0,512,0,512,2048,1892,1606.013,1726.814,1701.949,0.7942
mixed,128,115,0.8984,4.0,512,0,1024,4096,3784,2915.776,3114.267,3081.981,0.8373
mixed,128,115,0.8984,4.0,512,0,2048,8192,7568,5482.974,5903.131,5781.981,0.7117
mixed,128,115,0.8984,4.0,512,0,4096,16384,15136,10603.799,11474.904,11290.328,0.7881
mixed,128,115,0.8984,4.0,512,512,128,512,473,712.831,754.625,745.664,0.7856
mixed,128,115,0.8984,4.0,512,512,256,1024,946,1067.582,1098.687,1085.213,0.5668
mixed,128,115,0.8984,4.0,512,512,512,2048,1892,1691.519,1792.031,1769.918,0.78
mixed,128,115,0.8984,4.0,512,512,1024,4096,3784,2986.111,3189.564,3138.813,0.7506
mixed,128,115,0.8984,4.0,512,512,2048,8192,7568,5562.843,5966.879,5878.972,0.7824
mixed,128,115,0.8984,4.0,512,512,4096,16384,15136,10689.177,11544.342,11389.785,0.8193
mixed,128,115,0.8984,4.0,512,1024,128,512,473,783.327,819.04,813.182,0.836
mixed,128,115,0.8984,4.0,512,1024,256,1024,946,1149.504,1172.286,1155.871,0.2795
mixed,128,115,0.8984,4.0,512,1024,512,2048,1892,1771.583,1861.629,1847.646,0.8447
mixed,128,115,0.8984,4.0,512,1024,1024,4096,3784,3045.918,3264.734,3219.517,0.7934
mixed,128,115,0.8984,4.0,512,1024,2048,8192,7568,5633.275,6048.473,5983.773,0.8442
mixed,128,115,0.8984,4.0,512,1024,4096,16384,15136,10761.913,11604.088,11406.008,0.7648
mixed,128,115,0.8984,4.0,512,2048,128,512,473,927.808,961.151,954.847,0.8109
mixed,128,115,0.8984,4.0,512,2048,256,1024,946,1278.335,1316.255,1301.214,0.6033
mixed,128,115,0.8984,4.0,512,2048,512,2048,1892,1900.126,2013.247,1978.302,0.6911
mixed,128,115,0.8984,4.0,512,2048,1024,4096,3784,3184.604,3402.461,3362.075,0.8146
mixed,128,115,0.8984,4.0,512,2048,2048,8192,7568,5784.859,6188.029,6078.236,0.7277
mixed,128,115,0.8984,4.0,512,2048,4096,16384,15136,10893.656,11746.358,11593.783,0.8211
mixed,128,115,0.8984,4.0,512,4096,128,512,473,1198.846,1240.511,1235.425,0.8779
mixed,128,115,0.8984,4.0,512,4096,256,1024,946,1560.797,1593.598,1587.967,0.8283
mixed,128,115,0.8984,4.0,512,4096,512,2048,1892,2177.471,2288.032,2265.439,0.7957
mixed,128,115,0.8984,4.0,512,4096,1024,4096,3784,3467.996,3683.774,3629.852,0.7501
mixed,128,115,0.8984,4.0,512,4096,2048,8192,7568,6045.594,6498.266,6396.026,0.7741
mixed,128,115,0.8984,4.0,512,4096,4096,16384,15136,11211.832,12022.814,11833.524,0.7666
mixed,128,115,0.8984,4.0,512,8192,128,512,473,1758.174,1795.23,1786.588,0.7668
mixed,128,115,0.8984,4.0,512,8192,256,1024,946,2109.63,2143.741,2126.142,0.4841
mixed,128,115,0.8984,4.0,512,8192,512,2048,1892,2734.368,2848.061,2817.628,0.7323
mixed,128,115,0.8984,4.0,512,8192,1024,4096,3784,4015.358,4235.997,4197.981,0.8277
mixed,128,115,0.8984,4.0,512,8192,2048,8192,7568,6598.682,7052.022,6891.671,0.6463
mixed,128,115,0.8984,4.0,512,8192,4096,16384,15136,11763.54,12590.322,12392.085,0.7602
mixed,128,115,0.8984,4.0,1024,0,128,512,473,900.703,933.439,930.465,0.9092
mixed,128,115,0.8984,4.0,1024,0,256,1024,946,1253.215,1284.639,1272.13,0.6019
mixed,128,115,0.8984,4.0,1024,0,512,2048,1892,1881.854,1984.607,1961.343,0.7736
mixed,128,115,0.8984,4.0,1024,0,1024,4096,3784,3157.757,3376.188,3328.764,0.7829
mixed,128,115,0.8984,4.0,1024,0,2048,8192,7568,5764.221,6170.039,6071.193,0.7564
mixed,128,115,0.8984,4.0,1024,0,4096,16384,15136,10884.949,11751.699,11547.126,0.764
mixed,128,115,0.8984,4.0,1024,512,128,512,473,1071.934,1111.424,1102.462,0.7731
mixed,128,115,0.8984,4.0,1024,512,256,1024,946,1423.871,1461.568,1455.488,0.8387
mixed,128,115,0.8984,4.0,1024,512,512,2048,1892,2049.277,2164.605,2129.853,0.6987
mixed,128,115,0.8984,4.0,1024,512,1024,4096,3784,3348.028,3560.829,3526.33,0.8379
mixed,128,115,0.8984,4.0,1024,512,2048,8192,7568,5922.97,6345.722,6244.379,0.7603
mixed,128,115,0.8984,4.0,1024,512,4096,16384,15136,11076.885,11889.076,11615.027,0.6626
mixed,128,115,0.8984,4.0,1024,1024,128,512,473,1232.285,1270.59,1266.592,0.8956
mixed,128,115,0.8984,4.0,1024,1024,256,1024,946,1582.688,1615.901,1611.965,0.8815
mixed,128,115,0.8984,4.0,1024,1024,512,2048,1892,2207.581,2316.703,2291.806,0.7718
mixed,128,115,0.8984,4.0,1024,1024,1024,4096,3784,3498.077,3708.572,3682.3,0.8752
mixed,128,115,0.8984,4.0,1024,1024,2048,8192,7568,6079.258,6500.793,6382.17,0.7186
mixed,128,115,0.8984,4.0,1024,1024,4096,16384,15136,11202.004,12055.189,11919.06,0.8404
mixed,128,115,0.8984,4.0,1024,2048,128,512,473,1508.926,1547.613,1537.664,0.7428
mixed,128,115,0.8984,4.0,1024,2048,256,1024,946,1860.445,1899.804,1882.78,0.5675
mixed,128,115,0.8984,4.0,1024,2048,512,2048,1892,2479.134,2588.796,2575.548,0.8792
mixed,128,115,0.8984,4.0,1024,2048,1024,4096,3784,3778.428,3979.419,3950.62,0.8567
mixed,128,115,0.8984,4.0,1024,2048,2048,8192,7568,6373.241,6749.849,6706.775,0.8856
mixed,128,115,0.8984,4.0,1024,2048,4096,16384,15136,11510.675,12341.971,12141.783,0.7592
mixed,128,115,0.8984,4.0,1024,4096,128,512,473,2058.72,2099.037,2088.671,0.7429
mixed,128,115,0.8984,4.0,1024,4096,256,1024,946,2411.326,2448.127,2436.094,0.673
mixed,128,115,0.8984,4.0,1024,4096,512,2048,1892,3042.366,3143.131,3121.403,0.7844
mixed,128,115,0.8984,4.0,1024,4096,1024,4096,3784,4322.972,4550.204,4498.907,0.7743
mixed,128,115,0.8984,4.0,1024,4096,2048,8192,7568,6894.81,7311.479,7246.456,0.8439
mixed,128,115,0.8984,4.0,1024,4096,4096,16384,15136,12035.285,12892.242,12749.555,0.8335
mixed,128,115,0.8984,4.0,1024,8192,128,512,473,3153.274,3191.327,3186.813,0.8814
mixed,128,115,0.8984,4.0,1024,8192,256,1024,946,3521.244,3546.459,3526.076,0.1916
mixed,128,115,0.8984,4.0,1024,8192,512,2048,1892,4135.418,4241.18,4218.363,0.7843
mixed,128,115,0.8984,4.0,1024,8192,1024,4096,3784,5437.498,5653.082,5597.658,0.7429
mixed,128,115,0.8984,4.0,1024,8192,2048,8192,7568,8008.022,8417.431,8358.296,0.8556
mixed,128,115,0.8984,4.0,1024,8192,4096,16384,15136,13130.864,13977.971,13847.475,0.846
mixed,128,115,0.8984,4.0,2048,0,128,512,473,1354.303,1396.542,1384.095,0.7053
mixed,128,115,0.8984,4.0,2048,0,256,1024,946,1707.135,1745.535,1725.886,0.4883
mixed,128,115,0.8984,4.0,2048,0,512,2048,1892,2341.373,2437.149,2413.885,0.7571
mixed,128,115,0.8984,4.0,2048,0,1024,4096,3784,3625.34,3811.93,3796.7,0.9184
mixed,128,115,0.8984,4.0,2048,0,2048,8192,7568,6188.281,6613.686,6520.729,0.7815
mixed,128,115,0.8984,4.0,2048,0,4096,16384,15136,11350.194,12174.868,12041.619,0.8384
mixed,128,115,0.8984,4.0,2048,512,128,512,473,1687.836,1729.213,1720.059,0.7788
mixed,128,115,0.8984,4.0,2048,512,256,1024,946,2051.903,2078.046,2070.302,0.7038
mixed,128,115,0.8984,4.0,2048,512,512,2048,1892,2666.299,2776.572,2754.012,0.7954
mixed,128,115,0.8984,4.0,2048,512,1024,4096,3784,3953.085,4152.733,4118.716,0.8296
mixed,128,115,0.8984,4.0,2048,512,2048,8192,7568,6524.602,6959.609,6882.678,0.8231
mixed,128,115,0.8984,4.0,2048,512,4096,16384,15136,11664.978,12505.839,12323.952,0.7837
mixed,128,115,0.8984,4.0,2048,1024,128,512,473,2027.039,2063.741,2053.437,0.7193
mixed,128,115,0.8984,4.0,2048,1024,256,1024,946,2382.013,2414.27,2405.245,0.7202
mixed,128,115,0.8984,4.0,2048,1024,512,2048,1892,3005.054,3120.733,3103.229,0.8487
mixed,128,115,0.8984,4.0,2048,1024,1024,4096,3784,4288.698,4513.85,4469.627,0.8036
mixed,128,115,0.8984,4.0,2048,1024,2048,8192,7568,6868.183,7296.15,7216.919,0.8149
mixed,128,115,0.8984,4.0,2048,1024,4096,16384,15136,12026.799,12847.632,12704.561,0.8257
mixed,128,115,0.8984,4.0,2048,2048,128,512,473,2574.362,2616.413,2604.22,0.71
mixed,128,115,0.8984,4.0,2048,2048,256,1024,946,2930.653,2961.661,2954.493,0.7688
mixed,128,115,0.8984,4.0,2048,2048,512,2048,1892,3555.548,3668.287,3639.132,0.7414
mixed,128,115,0.8984,4.0,2048,2048,1024,4096,3784,4844.662,5052.954,5000.985,0.7505
mixed,128,115,0.8984,4.0,2048,2048,2048,8192,7568,7408.503,7837.558,7738.262,0.7686
mixed,128,115,0.8984,4.0,2048,2048,4096,16384,15136,12570.961,13399.15,13226.798,0.7919
mixed,128,115,0.8984,4.0,2048,4096,128,512,473,3671.325,3709.436,3702.907,0.8287
mixed,128,115,0.8984,4.0,2048,4096,256,1024,946,4024.794,4057.979,4042.65,0.5381
mixed,128,115,0.8984,4.0,2048,4096,512,2048,1892,4644.347,4754.041,4740.157,0.8734
mixed,128,115,0.8984,4.0,2048,4096,1024,4096,3784,5931.285,6138.644,6086.355,0.7478
mixed,128,115,0.8984,4.0,2048,4096,2048,8192,7568,8501.476,8926.465,8855.043,0.8319
mixed,128,115,0.8984,4.0,2048,4096,4096,16384,15136,13644.54,14531.0,14331.867,0.7754
mixed,128,115,0.8984,4.0,2048,8192,128,512,473,5872.886,5907.382,5903.411,0.8849
